# Mass range = (M200b>1.5e12)&(M200b<2e12) 
#  X Y Z M200b M200c tidal_anisotropy
1.292618600000000129e+02 9.537403999999999371e+01 1.483945500000000095e+02 1.519500000000000000e+12 1.269400000000000000e+12 1.623423506914055015e+00
1.337835200000000100e+02 8.279032999999999731e+01 1.258215799999999973e+02 1.550600000000000000e+12 1.235800000000000000e+12 3.673427559708715706e-01
1.036482299999999981e+02 9.362238000000000682e+01 1.318111900000000105e+02 1.530300000000000000e+12 1.232000000000000000e+12 3.203813663481556162e-01
1.426675700000000120e+02 9.782958000000000709e+01 1.252753399999999999e+02 1.573400000000000000e+12 1.239600000000000000e+12 4.063725788430605501e-01
1.131921600000000012e+02 5.910399999999999920e+01 1.457759100000000103e+02 1.512600000000000000e+12 1.239600000000000000e+12 6.099160258271683066e-01
1.294405700000000081e+02 5.041678000000000281e+01 1.109672900000000055e+02 1.588600000000000000e+12 1.162300000000000000e+12 2.410863701958372851e-01
1.371352699999999913e+02 8.160697999999999297e+01 1.084538699999999949e+02 1.506900000000000000e+12 1.197100000000000000e+12 1.228006535366020779e-01
1.371091199999999901e+02 8.786757000000000062e+01 1.467428600000000074e+02 1.526500000000000000e+12 1.230100000000000000e+12 2.486265197924064918e-01
1.136443900000000014e+02 9.279918999999999585e+01 1.419060200000000123e+02 1.513200000000000000e+12 1.251600000000000000e+12 1.760884920420174582e-01
1.458596599999999910e+02 5.227994999999999948e+01 1.446273199999999974e+02 1.544300000000000000e+12 1.186400000000000000e+12 3.829269901112764551e-01
1.270708699999999993e+02 8.222020999999999447e+01 1.439383100000000013e+02 1.553800000000000000e+12 1.187000000000000000e+12 3.835436478509047231e-01
1.240588699999999989e+02 5.878388000000000346e+01 1.083194600000000065e+02 1.503100000000000000e+12 1.221200000000000000e+12 4.089177490514699365e-01
1.246968799999999931e+02 7.562227000000000032e+01 1.238646800000000070e+02 1.520200000000000000e+12 1.230100000000000000e+12 3.774761246090747591e-01
1.494973099999999988e+02 7.059843999999999653e+01 1.400283699999999953e+02 1.525900000000000000e+12 1.156600000000000000e+12 5.210046904335995377e-01
1.460695000000000050e+02 6.101845999999999748e+01 1.412522999999999911e+02 1.592400000000000000e+12 1.082500000000000000e+12 1.015080807573271127e+00
1.250155900000000031e+02 5.098470999999999975e+01 1.225362099999999970e+02 1.522700000000000000e+12 1.164800000000000000e+12 2.809866897989595214e-01
1.063421500000000037e+02 6.569460999999999729e+01 1.062085600000000056e+02 1.577800000000000000e+12 9.456800000000000000e+11 4.030872583251361441e-01
1.442615700000000061e+02 6.845703000000000316e+01 1.403530399999999929e+02 1.512600000000000000e+12 1.039400000000000000e+12 1.401376643096192476e+00
1.266770000000000067e+02 7.497825000000000273e+01 1.968910400000000038e+02 1.573400000000000000e+12 1.250300000000000000e+12 3.609246629252510496e-01
1.371637299999999868e+02 9.943486000000000047e+01 1.991967999999999961e+02 1.556300000000000000e+12 1.235100000000000000e+12 1.325508978706997354e-01
1.097215900000000062e+02 9.819849999999999568e+01 1.811975899999999911e+02 1.560700000000000000e+12 1.244600000000000000e+12 5.415342797258531071e-01
1.208137799999999942e+02 5.800339000000000311e+01 1.822698200000000099e+02 1.529700000000000000e+12 1.248400000000000000e+12 3.523810809267656774e-01
1.248495300000000015e+02 9.279368999999999801e+01 1.908268099999999947e+02 1.541100000000000000e+12 1.287100000000000000e+12 2.661847982978353677e-01
1.264170500000000033e+02 8.641137000000000512e+01 1.662944500000000119e+02 1.529000000000000000e+12 1.226900000000000000e+12 2.650596627579122622e-01
1.460044000000000040e+02 7.777439999999999998e+01 1.518690200000000061e+02 1.523300000000000000e+12 1.075500000000000000e+12 2.723371769862303893e-01
1.316268300000000124e+02 5.770839999999999748e+01 1.943586400000000083e+02 1.508800000000000000e+12 1.237000000000000000e+12 3.200359878944052938e-01
1.084443700000000064e+02 6.924707999999999686e+01 1.699822100000000091e+02 1.551900000000000000e+12 1.190200000000000000e+12 3.256034355431490224e-01
1.129818199999999990e+02 6.676479000000000497e+01 1.728876300000000015e+02 1.564500000000000000e+12 1.173700000000000000e+12 7.237707300716733627e-01
1.377409700000000043e+02 9.413886999999999716e+01 1.690810099999999920e+02 1.520800000000000000e+12 1.113500000000000000e+12 1.866339882294084096e-01
1.445728499999999883e+02 6.454026000000000352e+01 1.557540300000000002e+02 1.525200000000000000e+12 1.124900000000000000e+12 5.693633456110163138e-01
1.356181799999999953e+02 9.835867000000000360e+01 1.824466099999999926e+02 1.509400000000000000e+12 1.183200000000000000e+12 2.286072157298748853e-01
1.403470800000000054e+02 5.989151999999999987e+01 1.690691999999999950e+02 1.551900000000000000e+12 1.124900000000000000e+12 1.223383976251395666e-01
1.350130299999999863e+02 7.445462000000000558e+01 1.614696800000000110e+02 1.501800000000000000e+12 1.116700000000000000e+12 2.571934876797027369e-01
1.232344200000000001e+02 9.720968000000000586e+01 1.941256600000000105e+02 1.582300000000000000e+12 1.061600000000000000e+12 2.944213956227059170e-01
1.179833900000000000e+02 8.378587000000000273e+01 1.504210999999999956e+02 1.541100000000000000e+12 5.225600000000000000e+11 4.158894592113446809e-01
1.122367600000000039e+02 1.329802999999999997e+02 9.150690000000000879e+00 1.587300000000000000e+12 1.326400000000000000e+12 5.396267470201396854e-01
1.241046999999999940e+02 1.310329000000000121e+02 9.391880000000000450e+00 1.584200000000000000e+12 1.346000000000000000e+12 5.770057458712549714e-01
1.195298499999999962e+02 1.416157699999999977e+02 2.924458999999999875e+01 1.578500000000000000e+12 1.343500000000000000e+12 4.300692901761291598e-01
1.176030800000000056e+02 1.030799599999999998e+02 1.066436000000000028e+01 1.570900000000000000e+12 1.196500000000000000e+12 6.928021878308359138e-01
1.428223399999999970e+02 1.188358800000000031e+02 1.510610000000000008e+00 1.546800000000000000e+12 1.256000000000000000e+12 1.192156371313191521e+00
1.115437199999999933e+02 1.102227400000000017e+02 1.106863000000000063e+01 1.524000000000000000e+12 1.301000000000000000e+12 1.705426855972363709e-01
1.283949700000000007e+02 1.474071700000000078e+02 3.831150999999999840e+01 1.567100000000000000e+12 1.282700000000000000e+12 4.767663657127152455e-01
1.255038200000000046e+02 1.205936999999999983e+02 4.235748000000000246e+01 1.550600000000000000e+12 1.201600000000000000e+12 5.911693533017269298e-01
1.145679499999999962e+02 1.205003399999999942e+02 3.016234999999999999e+01 1.581600000000000000e+12 1.234500000000000000e+12 1.960903508473522128e-01
1.228593099999999936e+02 1.136544899999999956e+02 3.850999999999999801e+01 1.511900000000000000e+12 1.261800000000000000e+12 3.242042131199705524e-01
1.084614799999999946e+02 1.255386799999999994e+02 1.334232000000000085e+01 1.560100000000000000e+12 7.721300000000000000e+11 3.117088831273003846e-01
1.084182100000000020e+02 1.301040199999999913e+02 5.827370000000000161e+00 1.550600000000000000e+12 1.199000000000000000e+12 4.823343959568176520e-01
1.105169499999999942e+02 1.414445200000000114e+02 1.302713999999999928e+01 1.586100000000000000e+12 1.201600000000000000e+12 3.369783542451554870e-01
1.163422000000000054e+02 1.445886099999999885e+02 2.051887999999999934e+01 1.524000000000000000e+12 1.211700000000000000e+12 2.124749785693485216e-01
1.163633300000000048e+02 1.360931199999999990e+02 1.552225999999999928e+01 1.563300000000000000e+12 1.134400000000000000e+12 1.102910425728095833e-01
1.108143799999999999e+02 1.326144600000000082e+02 9.189059999999999562e+00 1.522700000000000000e+12 1.124300000000000000e+12 6.457682708657964676e-01
1.361796600000000126e+02 1.219711099999999959e+02 8.718550000000000466e+00 1.505000000000000000e+12 1.149000000000000000e+12 3.064677652783514561e-01
1.322424000000000035e+02 1.259506499999999960e+02 1.568177000000000021e+01 1.550600000000000000e+12 1.140800000000000000e+12 3.211210498028013727e-01
1.182057499999999948e+02 1.063754200000000054e+02 6.770470000000000432e+00 1.560700000000000000e+12 1.157900000000000000e+12 1.185414497289763558e+00
1.439449299999999994e+02 1.347712199999999996e+02 1.296654000000000018e+01 1.541700000000000000e+12 1.104000000000000000e+12 7.517517314554316155e-01
1.189927100000000024e+02 1.223557799999999958e+02 7.414640000000000342e+00 1.515100000000000000e+12 1.133200000000000000e+12 1.273098449172010094e+00
1.102103800000000007e+02 1.127790499999999980e+02 2.610820000000000007e+01 1.505000000000000000e+12 1.047000000000000000e+12 9.195165343193507645e-01
1.186664899999999960e+02 1.379486400000000117e+02 5.417480000000000295e+00 1.575900000000000000e+12 1.014700000000000000e+12 2.830063901401358994e-01
1.134511600000000016e+02 1.146841699999999946e+02 6.389649999999999608e+00 1.502400000000000000e+12 8.259700000000000000e+11 7.437922254710667147e-01
1.192869199999999950e+02 1.291305399999999963e+02 7.897767000000000337e+01 1.582900000000000000e+12 1.291500000000000000e+12 2.670918420816179029e-01
1.379184600000000103e+02 1.031444199999999967e+02 9.356247999999999365e+01 1.551900000000000000e+12 1.299800000000000000e+12 3.467475676687430952e-01
1.479196499999999901e+02 1.405824000000000069e+02 5.814506999999999692e+01 1.542400000000000000e+12 1.353000000000000000e+12 1.576613133768540953e+00
1.410978499999999940e+02 1.042103500000000054e+02 9.879079000000000121e+01 1.517000000000000000e+12 1.290900000000000000e+12 2.406581784119131151e-01
1.463946200000000033e+02 1.356886000000000081e+02 5.915167000000000286e+01 1.524600000000000000e+12 1.249100000000000000e+12 8.079325660126818187e-01
1.425631400000000042e+02 1.124980199999999968e+02 9.688313999999999737e+01 1.508100000000000000e+12 1.240800000000000000e+12 1.847872175988229670e-01
1.495661800000000028e+02 1.406158100000000104e+02 7.296402999999999395e+01 1.518300000000000000e+12 1.263000000000000000e+12 3.421546940208874399e-01
1.289576900000000137e+02 1.015422400000000067e+02 8.750298999999999694e+01 1.544900000000000000e+12 1.130600000000000000e+12 1.786123097017876804e-01
1.063952000000000027e+02 1.369179699999999968e+02 6.562511999999999546e+01 1.511300000000000000e+12 1.172400000000000000e+12 2.325980431037315277e-01
1.254496199999999959e+02 1.390372299999999939e+02 9.734904000000000224e+01 1.583500000000000000e+12 1.162900000000000000e+12 1.530901709473179995e-01
1.389620400000000018e+02 1.160612699999999933e+02 5.815144999999999698e+01 1.544300000000000000e+12 1.166100000000000000e+12 7.569796925836469459e-01
1.494466099999999926e+02 1.492798500000000104e+02 9.191737000000000535e+01 1.544900000000000000e+12 1.178100000000000000e+12 5.483918584035073485e-01
1.374390600000000120e+02 1.290515900000000045e+02 6.214426000000000272e+01 1.517000000000000000e+12 1.194000000000000000e+12 2.516443795118945559e-01
1.049885199999999941e+02 1.360612999999999886e+02 5.036612000000000222e+01 1.508800000000000000e+12 1.147700000000000000e+12 1.205077769469219962e-01
1.290732600000000048e+02 1.024665999999999997e+02 7.729662000000000432e+01 1.516400000000000000e+12 1.142000000000000000e+12 3.142995384671185000e-01
1.344472399999999936e+02 1.409213000000000022e+02 5.708594999999999686e+01 1.515100000000000000e+12 1.175600000000000000e+12 6.837267559653094073e-01
1.180824199999999990e+02 1.300789300000000139e+02 5.375549000000000177e+01 1.523300000000000000e+12 1.066700000000000000e+12 3.280071854359468131e-01
1.276963099999999969e+02 1.326631600000000049e+02 8.490677999999999770e+01 1.505600000000000000e+12 7.347500000000000000e+11 2.527105813785254229e-01
1.304739700000000084e+02 1.224424099999999953e+02 5.190250000000000341e+01 1.587300000000000000e+12 9.513800000000000000e+11 2.587070099034998738e-01
1.365432099999999878e+02 1.192541800000000052e+02 1.254456899999999990e+02 1.595600000000000000e+12 1.342800000000000000e+12 5.054840709651806652e-01
1.141919900000000041e+02 1.109155800000000056e+02 1.499243500000000040e+02 1.570900000000000000e+12 1.325100000000000000e+12 4.603319079144156944e-01
1.240643500000000046e+02 1.134428099999999944e+02 1.242948499999999967e+02 1.594900000000000000e+12 1.249100000000000000e+12 8.434090133910455700e-01
1.425835999999999899e+02 1.314875999999999863e+02 1.411849799999999959e+02 1.563900000000000000e+12 1.282000000000000000e+12 6.474108582758463237e-01
1.473233799999999860e+02 1.068054000000000059e+02 1.241473299999999966e+02 1.579100000000000000e+12 1.251600000000000000e+12 3.623391364112480417e-01
1.457028400000000090e+02 1.333559999999999945e+02 1.345635499999999922e+02 1.536000000000000000e+12 1.245300000000000000e+12 2.438114938127335374e-01
1.096090499999999963e+02 1.128357299999999981e+02 1.461383800000000122e+02 1.529000000000000000e+12 1.244000000000000000e+12 4.650714904879120204e-01
1.196479499999999945e+02 1.082963600000000071e+02 1.410684799999999939e+02 1.543600000000000000e+12 1.249100000000000000e+12 3.007587518677498073e-01
1.018508400000000051e+02 1.157865599999999944e+02 1.193242599999999953e+02 1.532200000000000000e+12 1.238300000000000000e+12 7.343852957801266790e-01
1.001563000000000017e+02 1.234278699999999986e+02 1.179493400000000065e+02 1.564500000000000000e+12 1.257300000000000000e+12 8.888036587825492996e-01
1.046204500000000053e+02 1.018372200000000021e+02 1.246060300000000041e+02 1.566400000000000000e+12 1.215500000000000000e+12 2.578440050779435389e+00
1.038061600000000055e+02 1.336170299999999997e+02 1.179798399999999958e+02 1.546200000000000000e+12 1.232000000000000000e+12 1.411006236839857486e+00
1.190032199999999989e+02 1.251506300000000067e+02 1.330525399999999934e+02 1.593000000000000000e+12 1.185100000000000000e+12 2.466059426289718692e-01
1.121687900000000013e+02 1.365385300000000086e+02 1.236397199999999970e+02 1.508100000000000000e+12 1.164800000000000000e+12 5.452087726061898287e-01
1.200997200000000049e+02 1.460206900000000019e+02 1.000044199999999961e+02 1.566400000000000000e+12 1.106600000000000000e+12 2.353222312174810538e-01
1.334518999999999949e+02 1.401620800000000031e+02 1.342658500000000004e+02 1.510000000000000000e+12 1.270000000000000000e+12 1.030649939696608675e+00
1.374667699999999968e+02 1.146242100000000050e+02 1.058947500000000019e+02 1.534100000000000000e+12 1.151500000000000000e+12 6.459153700423666544e-01
1.000864899999999977e+02 1.141987100000000055e+02 1.339337800000000129e+02 1.514500000000000000e+12 1.199700000000000000e+12 3.474897116236619898e-01
1.191692699999999974e+02 1.075486999999999966e+02 1.425180000000000007e+02 1.532200000000000000e+12 1.190200000000000000e+12 3.453032296269305523e-01
1.188967800000000068e+02 1.059771499999999946e+02 1.312740000000000009e+02 1.552500000000000000e+12 1.098300000000000000e+12 2.723951481281676745e-01
1.176575500000000005e+02 1.223233100000000064e+02 1.045832999999999942e+02 1.517600000000000000e+12 1.237700000000000000e+12 2.684545389005868476e-01
1.245427700000000044e+02 1.147038100000000043e+02 1.415130200000000116e+02 1.520200000000000000e+12 1.028000000000000000e+12 3.940718382876221559e-01
1.336165000000000020e+02 1.125604600000000062e+02 1.335147900000000050e+02 1.520800000000000000e+12 1.108500000000000000e+12 1.613351699362828018e-01
1.354901600000000030e+02 1.360555600000000140e+02 1.425585000000000093e+02 1.515100000000000000e+12 1.146500000000000000e+12 1.116812072240443099e+00
1.420275300000000129e+02 1.362523300000000006e+02 1.095320200000000028e+02 1.505000000000000000e+12 1.197100000000000000e+12 4.064422161442223236e-01
1.044350900000000024e+02 1.384001599999999996e+02 1.282635500000000093e+02 1.514500000000000000e+12 1.143300000000000000e+12 4.021826502325384078e-01
1.059623899999999992e+02 1.199820100000000025e+02 1.338767400000000123e+02 1.505600000000000000e+12 1.080000000000000000e+12 1.426208406987806987e-01
1.215302599999999984e+02 1.485071599999999989e+02 1.229143100000000004e+02 1.501800000000000000e+12 1.100200000000000000e+12 1.806579501886730610e-01
1.490565200000000061e+02 1.367473099999999988e+02 1.346322999999999865e+02 1.563900000000000000e+12 1.116100000000000000e+12 3.395037169957456635e-01
